year,month,country,shapeType,shapeGroup,min,max,mean,q1,q2,q3,std,sum,unit,count,cloudFree,date,source_file
2023,12,Brazil,ADM0,BRA,0.0,7165.25,0.539,0.23,0.32,0.41,3.156,21967052.0,nW/cm²/sr,40723473.0,5.46,2023-12-01,eoatlas-monthly-nightlight-00027.csv
2024,1,Brazil,ADM0,BRA,0.0,8688.37,0.543,0.23,0.32,0.41,3.888,22105204.0,nW/cm²/sr,40723472.0,4.762,2024-01-01,eoatlas-monthly-nightlight-00027.csv
2024,2,Brazil,ADM0,BRA,0.0,1641.18,0.548,0.25,0.34,0.44,2.644,22327644.0,nW/cm²/sr,40723462.0,3.276,2024-02-01,eoatlas-monthly-nightlight-00027.csv
2024,3,Brazil,ADM0,BRA,0.0,18141.99,0.555,0.28,0.36,0.45,4.758,22612906.0,nW/cm²/sr,40723468.0,4.35,2024-03-01,eoatlas-monthly-nightlight-00027.csv
2024,4,Brazil,ADM0,BRA,0.0,4061.82,0.6,0.33,0.4,0.49,2.658,24414328.0,nW/cm²/sr,40723468.0,3.927,2024-04-01,eoatlas-monthly-nightlight-00027.csv
2024,5,Brazil,ADM0,BRA,0.0,9132.7,0.488,0.19,0.25,0.32,4.329,19883312.0,nW/cm²/sr,40723474.0,9.051,2024-05-01,eoatlas-monthly-nightlight-00027.csv
2012,1,Cambodia,ADM0,KHM,0.0,709.3,0.206,0.13,0.16,0.2,1.639,178846.375,nW/cm²/sr,870262.0,3.292,2012-01-01,eoatlas-monthly-nightlight-00037.csv
2012,2,Cambodia,ADM0,KHM,0.0,480.19,0.249,0.16,0.19,0.23,1.443,216504.109,nW/cm²/sr,870262.0,4.192,2012-02-01,eoatlas-monthly-nightlight-00037.csv
2012,3,Cambodia,ADM0,KHM,0.0,428.78,0.417,0.27,0.35,0.48,1.175,363328.562,nW/cm²/sr,870262.0,4.504,2012-03-01,eoatlas-monthly-nightlight-00037.csv
2012,4,Cambodia,ADM0,KHM,0.0,96.11,0.213,0.0,0.28,0.33,0.418,185613.141,nW/cm²/sr,870262.0,1.044,2012-04-01,eoatlas-monthly-nightlight-00037.csv
2012,5,Cambodia,ADM0,KHM,0.0,77.06,0.132,0.0,0.0,0.34,0.347,114585.133,nW/cm²/sr,870262.0,0.412,2012-05-01,eoatlas-monthly-nightlight-00037.csv
2012,6,Cambodia,ADM0,KHM,0.0,64.37,0.11,0.0,0.0,0.24,0.272,95883.711,nW/cm²/sr,870262.0,0.392,2012-06-01,eoatlas-monthly-nightlight-00037.csv
2012,7,Cambodia,ADM0,KHM,0.0,51.02,0.087,0.0,0.0,0.18,0.192,75848.039,nW/cm²/sr,870262.0,0.497,2012-07-01,eoatlas-monthly-nightlight-00037.csv
2012,8,Cambodia,ADM0,KHM,0.0,61.49,0.056,0.0,0.0,0.0,0.243,49095.027,nW/cm²/sr,870262.0,0.298,2012-08-01,eoatlas-monthly-nightlight-00037.csv
2012,9,Cambodia,ADM0,KHM,0.0,18.26,0.095,0.0,0.0,0.2,0.155,82320.594,nW/cm²/sr,870262.0,0.526,2012-09-01,eoatlas-monthly-nightlight-00037.csv
2012,10,Cambodia,ADM0,KHM,0.0,32.97,0.255,0.22,0.27,0.31,0.307,221963.328,nW/cm²/sr,870262.0,2.928,2012-10-01,eoatlas-monthly-nightlight-00037.csv
2012,11,Cambodia,ADM0,KHM,0.0,180.98,0.238,0.19,0.23,0.29,0.416,207401.812,nW/cm²/sr,870262.0,2.448,2012-11-01,eoatlas-monthly-nightlight-00037.csv
2012,12,Cambodia,ADM0,KHM,0.0,98.7,0.131,0.08,0.1,0.13,0.606,114089.703,nW/cm²/sr,870262.0,8.7,2012-12-01,eoatlas-monthly-nightlight-00037.csv
2013,1,Cambodia,ADM0,KHM,0.0,716.74,0.212,0.07,0.09,0.13,2.172,184610.812,nW/cm²/sr,870262.0,9.996,2013-01-01,eoatlas-monthly-nightlight-00037.csv
2013,2,Cambodia,ADM0,KHM,0.0,808.96,0.319,0.11,0.14,0.19,3.38,277522.0,nW/cm²/sr,870262.0,8.781,2013-02-01,eoatlas-monthly-nightlight-00037.csv
2013,3,Cambodia,ADM0,KHM,0.09,2893.93,0.392,0.25,0.27,0.31,7.239,340842.594,nW/cm²/sr,870262.0,10.988,2013-03-01,eoatlas-monthly-nightlight-00037.csv
2013,4,Cambodia,ADM0,KHM,0.0,285.5,0.335,0.25,0.3,0.35,1.009,291917.125,nW/cm²/sr,870262.0,2.717,2013-04-01,eoatlas-monthly-nightlight-00037.csv
2013,5,Cambodia,ADM0,KHM,0.0,144.1,0.123,0.0,0.0,0.25,0.542,107171.18,nW/cm²/sr,870262.0,0.562,2013-05-01,eoatlas-monthly-nightlight-00037.csv
2013,6,Cambodia,ADM0,KHM,0.0,223.16,0.14,0.0,0.0,0.31,0.678,122271.195,nW/cm²/sr,870262.0,0.483,2013-06-01,eoatlas-monthly-nightlight-00037.csv
2013,7,Cambodia,ADM0,KHM,0.0,58.59,0.071,0.0,0.0,0.17,0.153,61934.184,nW/cm²/sr,870262.0,0.403,2013-07-01,eoatlas-monthly-nightlight-00037.csv
2013,8,Cambodia,ADM0,KHM,0.0,10.97,0.04,0.0,0.0,0.0,0.113,35035.414,nW/cm²/sr,870262.0,0.2,2013-08-01,eoatlas-monthly-nightlight-00037.csv
2013,9,Cambodia,ADM0,KHM,0.0,43.7,0.075,0.0,0.0,0.17,0.174,65656.992,nW/cm²/sr,870262.0,0.525,2013-09-01,eoatlas-monthly-nightlight-00037.csv
2013,10,Cambodia,ADM0,KHM,0.0,88.06,0.238,0.19,0.22,0.25,0.546,207531.688,nW/cm²/sr,870262.0,5.678,2013-10-01,eoatlas-monthly-nightlight-00037.csv
2013,11,Cambodia,ADM0,KHM,0.0,70.31,0.238,0.17,0.21,0.25,0.567,206981.797,nW/cm²/sr,870262.0,4.506,2013-11-01,eoatlas-monthly-nightlight-00037.csv
2013,12,Cambodia,ADM0,KHM,0.0,91.5,0.132,0.08,0.1,0.12,0.663,114451.359,nW/cm²/sr,870262.0,8.96,2013-12-01,eoatlas-monthly-nightlight-00037.csv
2014,1,Cambodia,ADM0,KHM,0.0,136.82,0.154,0.08,0.1,0.12,0.829,134067.828,nW/cm²/sr,870262.0,12.108,2014-01-01,eoatlas-monthly-nightlight-00037.csv
2014,2,Cambodia,ADM0,KHM,0.0,160.86,0.213,0.11,0.14,0.18,0.989,185588.078,nW/cm²/sr,870262.0,10.839,2014-02-01,eoatlas-monthly-nightlight-00037.csv
2014,3,Cambodia,ADM0,KHM,,,,,,,,,,,,2014-03-01,eoatlas-monthly-nightlight-00037.csv
2014,4,Cambodia,ADM0,KHM,0.0,99.26,0.377,0.3,0.35,0.4,0.639,327904.406,nW/cm²/sr,870262.0,3.047,2014-04-01,eoatlas-monthly-nightlight-00037.csv
2014,5,Cambodia,ADM0,KHM,0.0,79.21,0.316,0.25,0.28,0.33,0.648,274785.625,nW/cm²/sr,870262.0,4.111,2014-05-01,eoatlas-monthly-nightlight-00037.csv
2014,6,Cambodia,ADM0,KHM,0.0,179.03,0.395,0.31,0.36,0.42,0.621,343514.531,nW/cm²/sr,870262.0,3.018,2014-06-01,eoatlas-monthly-nightlight-00037.csv
2014,7,Cambodia,ADM0,KHM,0.0,73.6,0.321,0.2,0.28,0.35,0.765,279293.188,nW/cm²/sr,870262.0,1.905,2014-07-01,eoatlas-monthly-nightlight-00037.csv
2014,8,Cambodia,ADM0,KHM,0.0,66.43,0.107,0.0,0.0,0.2,0.295,93204.039,nW/cm²/sr,870262.0,0.588,2014-08-01,eoatlas-monthly-nightlight-00037.csv
2014,9,Cambodia,ADM0,KHM,0.0,76.1,0.458,0.34,0.41,0.49,0.673,398256.062,nW/cm²/sr,870262.0,3.741,2014-09-01,eoatlas-monthly-nightlight-00037.csv
2014,10,Cambodia,ADM0,KHM,0.0,69.81,0.248,0.18,0.26,0.32,0.46,215908.266,nW/cm²/sr,870262.0,2.402,2014-10-01,eoatlas-monthly-nightlight-00037.csv
2014,11,Cambodia,ADM0,KHM,0.0,73.78,0.247,0.18,0.21,0.25,0.636,214794.828,nW/cm²/sr,870262.0,6.482,2014-11-01,eoatlas-monthly-nightlight-00037.csv
2014,12,Cambodia,ADM0,KHM,0.0,380.34,0.196,0.12,0.15,0.19,0.982,170289.641,nW/cm²/sr,870262.0,7.481,2014-12-01,eoatlas-monthly-nightlight-00037.csv
2015,1,Cambodia,ADM0,KHM,0.0,745.27,0.22,0.12,0.14,0.18,1.436,191783.219,nW/cm²/sr,870262.0,13.041,2015-01-01,eoatlas-monthly-nightlight-00037.csv
2015,2,Cambodia,ADM0,KHM,0.0,85.47,0.247,0.17,0.2,0.23,0.623,214740.609,nW/cm²/sr,870262.0,10.934,2015-02-01,eoatlas-monthly-nightlight-00037.csv
2015,3,Cambodia,ADM0,KHM,0.0,769.28,0.404,0.3,0.33,0.37,1.515,351215.625,nW/cm²/sr,870262.0,8.476,2015-03-01,eoatlas-monthly-nightlight-00037.csv
2015,4,Cambodia,ADM0,KHM,0.0,684.55,0.488,0.41,0.44,0.48,1.321,424992.312,nW/cm²/sr,870262.0,7.917,2015-04-01,eoatlas-monthly-nightlight-00037.csv
2015,5,Cambodia,ADM0,KHM,0.0,92.69,0.353,0.27,0.32,0.37,0.644,307478.219,nW/cm²/sr,870262.0,3.381,2015-05-01,eoatlas-monthly-nightlight-00037.csv
2015,6,Cambodia,ADM0,KHM,0.0,103.94,0.224,0.0,0.24,0.32,0.641,194721.547,nW/cm²/sr,870262.0,0.965,2015-06-01,eoatlas-monthly-nightlight-00037.csv
2015,7,Cambodia,ADM0,KHM,0.0,36.92,0.124,0.0,0.0,0.22,0.265,107494.961,nW/cm²/sr,870262.0,0.726,2015-07-01,eoatlas-monthly-nightlight-00037.csv
2015,8,Cambodia,ADM0,KHM,0.0,103.65,0.333,0.25,0.32,0.39,0.722,289832.938,nW/cm²/sr,870262.0,2.223,2015-08-01,eoatlas-monthly-nightlight-00037.csv
2015,9,Cambodia,ADM0,KHM,0.0,61.92,0.279,0.2,0.25,0.3,0.602,242797.578,nW/cm²/sr,870262.0,2.806,2015-09-01,eoatlas-monthly-nightlight-00037.csv
2015,10,Cambodia,ADM0,KHM,0.0,72.21,0.269,0.21,0.24,0.28,0.586,234281.703,nW/cm²/sr,870262.0,4.687,2015-10-01,eoatlas-monthly-nightlight-00037.csv
2015,11,Cambodia,ADM0,KHM,0.0,55.45,0.23,0.17,0.2,0.23,0.6,199813.734,nW/cm²/sr,870262.0,9.069,2015-11-01,eoatlas-monthly-nightlight-00037.csv
2015,12,Cambodia,ADM0,KHM,0.0,54.1,0.213,0.15,0.18,0.21,0.597,185238.703,nW/cm²/sr,870262.0,9.949,2015-12-01,eoatlas-monthly-nightlight-00037.csv
2016,1,Cambodia,ADM0,KHM,0.0,117.07,0.117,0.04,0.07,0.1,0.698,102204.938,nW/cm²/sr,870262.0,9.994,2016-01-01,eoatlas-monthly-nightlight-00037.csv
2016,2,Cambodia,ADM0,KHM,0.0,371.0,0.26,0.08,0.11,0.17,1.897,226494.859,nW/cm²/sr,870262.0,8.499,2016-02-01,eoatlas-monthly-nightlight-00037.csv
2016,3,Cambodia,ADM0,KHM,0.0,105.21,0.289,0.2,0.23,0.27,0.711,251234.172,nW/cm²/sr,870262.0,11.662,2016-03-01,eoatlas-monthly-nightlight-00037.csv
2016,4,Cambodia,ADM0,KHM,0.0,246.04,0.381,0.26,0.3,0.34,1.108,331280.312,nW/cm²/sr,870262.0,10.737,2016-04-01,eoatlas-monthly-nightlight-00037.csv
2016,5,Cambodia,ADM0,KHM,0.0,132.05,0.378,0.28,0.34,0.4,0.743,329016.156,nW/cm²/sr,870262.0,3.476,2016-05-01,eoatlas-monthly-nightlight-00037.csv
2016,6,Cambodia,ADM0,KHM,0.0,94.02,0.252,0.13,0.23,0.32,0.725,218871.906,nW/cm²/sr,870262.0,1.879,2016-06-01,eoatlas-monthly-nightlight-00037.csv
2016,7,Cambodia,ADM0,KHM,0.0,83.8,0.122,0.0,0.08,0.18,0.621,105820.062,nW/cm²/sr,870262.0,0.991,2016-07-01,eoatlas-monthly-nightlight-00037.csv
2016,8,Cambodia,ADM0,KHM,0.0,78.83,0.204,0.0,0.18,0.32,0.463,177770.75,nW/cm²/sr,870262.0,0.966,2016-08-01,eoatlas-monthly-nightlight-00037.csv
2016,9,Cambodia,ADM0,KHM,0.0,47.24,0.145,0.0,0.14,0.22,0.311,126458.367,nW/cm²/sr,870262.0,0.93,2016-09-01,eoatlas-monthly-nightlight-00037.csv
2016,10,Cambodia,ADM0,KHM,0.0,158.31,0.208,0.11,0.19,0.26,0.683,181164.062,nW/cm²/sr,870262.0,2.076,2016-10-01,eoatlas-monthly-nightlight-00037.csv
2016,11,Cambodia,ADM0,KHM,0.0,61.49,0.097,0.03,0.06,0.1,0.558,84365.578,nW/cm²/sr,870262.0,5.459,2016-11-01,eoatlas-monthly-nightlight-00037.csv
2016,12,Cambodia,ADM0,KHM,0.0,125.67,0.144,0.06,0.1,0.14,0.843,125455.641,nW/cm²/sr,870262.0,4.816,2016-12-01,eoatlas-monthly-nightlight-00037.csv
2017,1,Cambodia,ADM0,KHM,0.0,266.12,0.149,0.05,0.08,0.11,1.157,129852.953,nW/cm²/sr,870262.0,8.607,2017-01-01,eoatlas-monthly-nightlight-00037.csv
2017,2,Cambodia,ADM0,KHM,0.0,345.4,0.195,0.07,0.11,0.16,1.199,170109.344,nW/cm²/sr,870262.0,7.717,2017-02-01,eoatlas-monthly-nightlight-00037.csv
2017,3,Cambodia,ADM0,KHM,0.0,491.52,0.244,0.13,0.17,0.22,1.18,212743.719,nW/cm²/sr,870262.0,7.148,2017-03-01,eoatlas-monthly-nightlight-00037.csv
2017,4,Cambodia,ADM0,KHM,0.0,73.73,0.433,0.34,0.39,0.44,0.69,376679.969,nW/cm²/sr,870262.0,6.365,2017-04-01,eoatlas-monthly-nightlight-00037.csv
2017,5,Cambodia,ADM0,KHM,0.0,178.18,0.26,0.0,0.3,0.38,0.459,226171.516,nW/cm²/sr,870262.0,1.145,2017-05-01,eoatlas-monthly-nightlight-00037.csv
2017,6,Cambodia,ADM0,KHM,0.0,84.14,0.257,0.16,0.22,0.28,0.641,223509.922,nW/cm²/sr,870262.0,3.115,2017-06-01,eoatlas-monthly-nightlight-00037.csv
2017,7,Cambodia,ADM0,KHM,0.0,133.77,0.135,0.03,0.1,0.17,0.601,117515.391,nW/cm²/sr,870262.0,1.598,2017-07-01,eoatlas-monthly-nightlight-00037.csv
2017,8,Cambodia,ADM0,KHM,0.0,119.13,0.184,0.06,0.16,0.23,0.757,160247.453,nW/cm²/sr,870262.0,1.548,2017-08-01,eoatlas-monthly-nightlight-00037.csv
2017,9,Cambodia,ADM0,KHM,0.0,1024.45,0.236,0.0,0.25,0.33,1.216,205395.625,nW/cm²/sr,870262.0,1.508,2017-09-01,eoatlas-monthly-nightlight-00037.csv
2017,10,Cambodia,ADM0,KHM,0.0,95.01,0.287,0.21,0.25,0.29,0.655,249832.219,nW/cm²/sr,870262.0,,2017-10-01,eoatlas-monthly-nightlight-00037.csv
2017,11,Cambodia,ADM0,KHM,0.0,253.86,0.198,0.12,0.17,0.21,0.753,171998.656,nW/cm²/sr,870262.0,,2017-11-01,eoatlas-monthly-nightlight-00037.csv
2017,12,Cambodia,ADM0,KHM,0.0,161.96,0.126,0.05,0.08,0.11,0.815,109527.648,nW/cm²/sr,870262.0,9.34,2017-12-01,eoatlas-monthly-nightlight-00037.csv
2018,1,Cambodia,ADM0,KHM,0.0,77.87,0.133,0.03,0.06,0.1,0.763,115820.312,nW/cm²/sr,870262.0,8.918,2018-01-01,eoatlas-monthly-nightlight-00037.csv
2018,2,Cambodia,ADM0,KHM,0.0,132.16,0.216,0.11,0.14,0.18,0.75,188152.125,nW/cm²/sr,870262.0,13.52,2018-02-01,eoatlas-monthly-nightlight-00037.csv
2018,3,Cambodia,ADM0,KHM,0.0,91.11,0.281,0.19,0.22,0.26,0.686,244799.438,nW/cm²/sr,870262.0,10.072,2018-03-01,eoatlas-monthly-nightlight-00037.csv
2018,4,Cambodia,ADM0,KHM,0.13,73.7,0.427,0.34,0.37,0.41,0.678,371962.656,nW/cm²/sr,870262.0,8.733,2018-04-01,eoatlas-monthly-nightlight-00037.csv
2018,5,Cambodia,ADM0,KHM,0.0,75.89,0.174,0.0,0.16,0.29,0.382,151645.859,nW/cm²/sr,870262.0,0.931,2018-05-01,eoatlas-monthly-nightlight-00037.csv
2018,6,Cambodia,ADM0,KHM,0.0,81.12,0.202,0.0,0.15,0.33,0.554,176039.938,nW/cm²/sr,870262.0,0.799,2018-06-01,eoatlas-monthly-nightlight-00037.csv
2018,7,Cambodia,ADM0,KHM,0.0,18.84,0.073,0.0,0.0,0.0,0.161,63910.777,nW/cm²/sr,870262.0,0.249,2018-07-01,eoatlas-monthly-nightlight-00037.csv
2018,8,Cambodia,ADM0,KHM,0.0,74.73,0.147,0.0,0.13,0.23,0.496,127594.023,nW/cm²/sr,870262.0,0.844,2018-08-01,eoatlas-monthly-nightlight-00037.csv
2018,9,Cambodia,ADM0,KHM,0.0,107.69,0.18,0.0,0.17,0.24,0.756,156247.469,nW/cm²/sr,870262.0,0.968,2018-09-01,eoatlas-monthly-nightlight-00037.csv
2018,10,Cambodia,ADM0,KHM,0.0,930.73,0.231,0.15,0.18,0.22,1.469,201338.719,nW/cm²/sr,870262.0,6.418,2018-10-01,eoatlas-monthly-nightlight-00037.csv
2018,11,Cambodia,ADM0,KHM,0.0,92.32,0.204,0.12,0.15,0.19,0.775,177919.484,nW/cm²/sr,870262.0,6.3,2018-11-01,eoatlas-monthly-nightlight-00037.csv
2018,12,Cambodia,ADM0,KHM,0.0,121.31,0.107,0.0,0.04,0.08,0.875,93502.172,nW/cm²/sr,870262.0,7.491,2018-12-01,eoatlas-monthly-nightlight-00037.csv
2019,1,Cambodia,ADM0,KHM,0.0,643.31,0.127,0.0,0.0,0.05,1.397,110558.828,nW/cm²/sr,870262.0,11.61,2019-01-01,eoatlas-monthly-nightlight-00037.csv
2019,2,Cambodia,ADM0,KHM,0.0,297.97,0.19,0.07,0.1,0.14,1.06,165289.719,nW/cm²/sr,870262.0,13.737,2019-02-01,eoatlas-monthly-nightlight-00037.csv
2019,3,Cambodia,ADM0,KHM,0.0,295.94,0.238,0.12,0.15,0.2,0.959,207030.234,nW/cm²/sr,870262.0,13.257,2019-03-01,eoatlas-monthly-nightlight-00037.csv
2019,4,Cambodia,ADM0,KHM,0.0,139.57,0.31,0.21,0.25,0.29,0.842,270032.375,nW/cm²/sr,870262.0,7.399,2019-04-01,eoatlas-monthly-nightlight-00037.csv
2019,5,Cambodia,ADM0,KHM,0.0,131.02,0.367,0.25,0.31,0.38,0.999,319144.656,nW/cm²/sr,870262.0,2.887,2019-05-01,eoatlas-monthly-nightlight-00037.csv
2019,6,Cambodia,ADM0,KHM,0.0,255.37,0.111,0.0,0.0,0.22,0.471,97025.367,nW/cm²/sr,870262.0,0.625,2019-06-01,eoatlas-monthly-nightlight-00037.csv
2019,7,Cambodia,ADM0,KHM,0.0,147.8,0.175,0.03,0.12,0.19,1.051,152045.734,nW/cm²/sr,870262.0,1.606,2019-07-01,eoatlas-monthly-nightlight-00037.csv
2019,8,Cambodia,ADM0,KHM,0.0,158.94,0.061,0.0,0.0,0.0,0.735,52954.023,nW/cm²/sr,870262.0,0.329,2019-08-01,eoatlas-monthly-nightlight-00037.csv
2019,9,Cambodia,ADM0,KHM,0.0,873.57,0.202,0.09,0.14,0.2,1.586,175802.453,nW/cm²/sr,870262.0,2.288,2019-09-01,eoatlas-monthly-nightlight-00037.csv
2019,10,Cambodia,ADM0,KHM,0.0,182.38,0.245,0.13,0.18,0.23,1.058,213085.594,nW/cm²/sr,870262.0,4.699,2019-10-01,eoatlas-monthly-nightlight-00037.csv
2019,11,Cambodia,ADM0,KHM,0.0,832.04,0.156,0.05,0.08,0.12,1.673,135419.172,nW/cm²/sr,870262.0,8.01,2019-11-01,eoatlas-monthly-nightlight-00037.csv
2019,12,Cambodia,ADM0,KHM,0.0,289.4,0.126,0.0,0.03,0.07,1.152,109639.211,nW/cm²/sr,870262.0,14.764,2019-12-01,eoatlas-monthly-nightlight-00037.csv
2020,1,Cambodia,ADM0,KHM,0.0,118.84,0.142,0.0,0.0,0.06,1.105,123772.086,nW/cm²/sr,870262.0,12.554,2020-01-01,eoatlas-monthly-nightlight-00037.csv
2020,2,Cambodia,ADM0,KHM,0.01,438.77,0.409,0.21,0.26,0.35,1.3,356357.469,nW/cm²/sr,870262.0,14.337,2020-02-01,eoatlas-monthly-nightlight-00037.csv
2020,3,Cambodia,ADM0,KHM,0.12,117.16,0.39,0.27,0.3,0.35,0.847,339212.531,nW/cm²/sr,870262.0,14.589,2020-03-01,eoatlas-monthly-nightlight-00037.csv
2020,4,Cambodia,ADM0,KHM,0.0,89.62,0.474,0.36,0.41,0.46,0.781,412143.656,nW/cm²/sr,870262.0,5.981,2020-04-01,eoatlas-monthly-nightlight-00037.csv
2020,5,Cambodia,ADM0,KHM,0.0,111.28,0.313,0.21,0.29,0.36,0.868,272134.344,nW/cm²/sr,870262.0,1.422,2020-05-01,eoatlas-monthly-nightlight-00037.csv
2020,6,Cambodia,ADM0,KHM,0.0,116.5,0.232,0.12,0.2,0.26,0.938,201985.828,nW/cm²/sr,870262.0,1.766,2020-06-01,eoatlas-monthly-nightlight-00037.csv
2020,7,Cambodia,ADM0,KHM,0.0,145.04,0.25,0.12,0.2,0.27,0.869,217615.406,nW/cm²/sr,870262.0,1.822,2020-07-01,eoatlas-monthly-nightlight-00037.csv
2020,8,Cambodia,ADM0,KHM,0.0,80.35,0.221,0.0,0.19,0.27,0.748,191904.656,nW/cm²/sr,870262.0,1.206,2020-08-01,eoatlas-monthly-nightlight-00037.csv
2020,9,Cambodia,ADM0,KHM,0.0,81.02,0.179,0.0,0.2,0.28,0.426,156155.938,nW/cm²/sr,870262.0,1.01,2020-09-01,eoatlas-monthly-nightlight-00037.csv
2020,10,Cambodia,ADM0,KHM,0.0,157.0,0.243,0.08,0.21,0.29,0.797,211365.297,nW/cm²/sr,870262.0,1.105,2020-10-01,eoatlas-monthly-nightlight-00037.csv
2020,11,Cambodia,ADM0,KHM,0.0,118.07,0.319,0.21,0.25,0.29,0.861,277470.875,nW/cm²/sr,870262.0,9.124,2020-11-01,eoatlas-monthly-nightlight-00037.csv
2020,12,Cambodia,ADM0,KHM,0.0,142.68,0.28,0.16,0.21,0.26,0.932,243516.359,nW/cm²/sr,870262.0,4.32,2020-12-01,eoatlas-monthly-nightlight-00037.csv
2021,1,Cambodia,ADM0,KHM,0.0,145.85,0.28,0.12,0.16,0.21,1.241,243554.469,nW/cm²/sr,870262.0,9.897,2021-01-01,eoatlas-monthly-nightlight-00037.csv
2021,2,Cambodia,ADM0,KHM,0.02,336.97,0.366,0.18,0.23,0.29,1.391,318634.938,nW/cm²/sr,870262.0,13.624,2021-02-01,eoatlas-monthly-nightlight-00037.csv
2021,3,Cambodia,ADM0,KHM,0.08,101.06,0.418,0.27,0.31,0.37,0.942,363579.75,nW/cm²/sr,870262.0,13.56,2021-03-01,eoatlas-monthly-nightlight-00037.csv
2021,4,Cambodia,ADM0,KHM,0.0,86.57,0.502,0.38,0.43,0.49,0.843,436686.844,nW/cm²/sr,870262.0,6.346,2021-04-01,eoatlas-monthly-nightlight-00037.csv
2021,5,Cambodia,ADM0,KHM,0.0,74.16,0.358,0.23,0.29,0.36,0.855,311321.344,nW/cm²/sr,870262.0,3.218,2021-05-01,eoatlas-monthly-nightlight-00037.csv
2021,6,Cambodia,ADM0,KHM,0.0,91.95,0.464,0.33,0.4,0.47,1.046,403430.094,nW/cm²/sr,870262.0,2.367,2021-06-01,eoatlas-monthly-nightlight-00037.csv
2021,7,Cambodia,ADM0,KHM,0.0,2103.8,0.259,0.0,0.22,0.32,4.11,225821.203,nW/cm²/sr,870262.0,1.563,2021-07-01,eoatlas-monthly-nightlight-00037.csv
2021,8,Cambodia,ADM0,KHM,,,,,,,,,,,,2021-08-01,eoatlas-monthly-nightlight-00037.csv
2021,9,Cambodia,ADM0,KHM,0.0,134.67,0.126,0.0,0.0,0.25,0.562,109833.422,nW/cm²/sr,870262.0,0.525,2021-09-01,eoatlas-monthly-nightlight-00037.csv
2021,10,Cambodia,ADM0,KHM,0.0,1087.84,0.268,0.17,0.26,0.34,1.286,233296.328,nW/cm²/sr,870262.0,1.394,2021-10-01,eoatlas-monthly-nightlight-00037.csv
2021,11,Cambodia,ADM0,KHM,0.0,96.99,0.295,0.2,0.25,0.31,0.619,256582.219,nW/cm²/sr,870262.0,2.903,2021-11-01,eoatlas-monthly-nightlight-00037.csv
2021,12,Cambodia,ADM0,KHM,0.0,190.95,0.278,0.15,0.18,0.23,1.149,242304.234,nW/cm²/sr,870262.0,10.05,2021-12-01,eoatlas-monthly-nightlight-00037.csv
2022,1,Cambodia,ADM0,KHM,0.0,140.99,0.277,0.14,0.17,0.22,1.065,240716.859,nW/cm²/sr,870262.0,13.57,2022-01-01,eoatlas-monthly-nightlight-00037.csv
2022,2,Cambodia,ADM0,KHM,0.0,225.89,0.364,0.17,0.22,0.29,1.309,317071.719,nW/cm²/sr,870262.0,9.168,2022-02-01,eoatlas-monthly-nightlight-00037.csv
2022,3,Cambodia,ADM0,KHM,0.0,164.45,0.409,0.26,0.3,0.36,1.036,355926.281,nW/cm²/sr,870262.0,8.344,2022-03-01,eoatlas-monthly-nightlight-00037.csv
2022,4,Cambodia,ADM0,KHM,0.0,166.18,0.445,0.31,0.36,0.42,1.045,387689.312,nW/cm²/sr,870262.0,5.38,2022-04-01,eoatlas-monthly-nightlight-00037.csv
2022,5,Cambodia,ADM0,KHM,0.0,127.05,0.479,0.29,0.44,0.56,1.212,417012.188,nW/cm²/sr,870262.0,1.567,2022-05-01,eoatlas-monthly-nightlight-00037.csv
2022,6,Cambodia,ADM0,KHM,,,,,,,,,,,,2022-06-01,eoatlas-monthly-nightlight-00037.csv
2022,7,Cambodia,ADM0,KHM,0.0,66.56,0.248,0.0,0.26,0.42,0.49,216068.625,nW/cm²/sr,870262.0,0.734,2022-07-01,eoatlas-monthly-nightlight-00037.csv
2022,8,Cambodia,ADM0,KHM,,,,,,,,,,,,2022-08-01,eoatlas-monthly-nightlight-00037.csv
2022,9,Cambodia,ADM0,KHM,0.0,117.05,0.151,0.0,0.0,0.28,0.549,131558.109,nW/cm²/sr,870262.0,0.6,2022-09-01,eoatlas-monthly-nightlight-00037.csv
2022,10,Cambodia,ADM0,KHM,0.0,96.21,0.285,0.18,0.26,0.32,0.77,248043.984,nW/cm²/sr,870262.0,2.422,2022-10-01,eoatlas-monthly-nightlight-00037.csv
2022,11,Cambodia,ADM0,KHM,0.0,133.91,0.326,0.19,0.24,0.3,1.069,283354.312,nW/cm²/sr,870262.0,5.785,2022-11-01,eoatlas-monthly-nightlight-00037.csv
2022,12,Cambodia,ADM0,KHM,0.0,334.22,0.312,0.15,0.19,0.25,1.631,271540.281,nW/cm²/sr,870262.0,6.314,2022-12-01,eoatlas-monthly-nightlight-00037.csv
2023,1,Cambodia,ADM0,KHM,0.0,245.61,0.395,0.18,0.22,0.29,1.695,343830.406,nW/cm²/sr,870262.0,7.188,2023-01-01,eoatlas-monthly-nightlight-00037.csv
2023,2,Cambodia,ADM0,KHM,0.01,390.67,0.426,0.22,0.27,0.35,1.371,370737.906,nW/cm²/sr,870262.0,12.032,2023-02-01,eoatlas-monthly-nightlight-00037.csv
